CurrentTime,RealGazePos_x,RealGazePos_y,RealGazePos_z
139.6687,5.984045,1.582566,83.1275
139.8687,5.904778,1.691303,83.15253
140.0686,5.875933,1.696949,83.15845
140.2686,5.873352,1.699355,83.15912
140.4687,5.86481,1.738709,83.16376
140.6887,8.518049,1.407109,82.12257
140.8887,5.730774,1.869973,83.19614
141.0887,5.369807,2.00936,83.25491
141.2887,5.577207,2.258885,83.23317
141.4886,5.469632,2.204707,83.24759
141.6887,5.648365,2.115675,83.21986
141.8887,5.648365,2.115675,83.21986
142.0986,6.909391,1.466034,82.87001
142.2987,7.433527,1.810122,82.70803
142.4987,6.702053,1.898098,82.97186
142.6987,6.682676,1.942389,82.98002
142.8987,5.713002,1.957571,83.20365
143.0986,4.77385,1.706742,83.28664
143.3287,3.8164,2.032844,83.29128
143.5287,4.579267,1.456171,83.26978
143.7287,4.612949,1.677024,83.28999
143.9286,4.756254,1.769148,83.292
144.1286,5.701913,1.902599,83.20273
144.3486,4.241637,1.862607,83.30369
144.5487,5.188028,1.868009,83.26786
144.7487,5.239111,1.931844,83.2662
144.9487,5.180183,1.875517,83.26903
145.1487,5.265808,1.84159,83.2583
145.3486,5.249717,1.874623,83.26205
145.5487,5.219739,1.862968,83.26448
145.7487,5.375688,1.905147,83.24931
145.9487,5.285519,1.84221,83.25626
146.1487,5.223701,1.761026,83.25748
146.3486,5.140252,1.895867,83.27396
146.5487,5.186623,1.909317,83.27032
146.7487,4.901552,1.522683,83.26335
146.9586,6.176373,1.379027,83.06411
147.1586,5.772988,1.455152,83.15388
147.3587,4.511453,1.727076,83.29577
147.5686,6.313161,1.629841,83.05826
147.7686,6.200452,1.602766,83.08263
147.9687,5.725083,1.63173,83.17966
148.1687,5.704564,1.649899,83.18472
148.3786,7.553047,1.715083,82.65073
148.5787,7.222687,1.72048,82.78405
148.7787,8.435175,1.504172,82.18419
148.9787,6.395762,1.802541,83.05116
149.1786,6.938068,2.061877,82.90471
149.3786,6.941579,2.142981,82.90593
149.5787,6.990694,2.185534,82.89029
149.7787,7.038456,1.660941,82.84592
149.9886,5.193812,2.05169,83.27579
150.1887,7.042693,1.82514,82.85708
150.3887,7.042498,1.959195,82.86485
150.5986,4.392639,1.95963,83.31042
150.7987,3.728047,2.245158,83.28915
150.9987,5.160065,1.822258,83.26785
151.1987,5.400654,1.760951,83.23735
151.3987,5.483299,1.78926,83.22855
151.5986,5.519907,1.618766,83.21014
151.7987,5.519907,1.618766,83.21014
152.0186,4.363039,1.274087,83.24931
152.2187,5.372916,1.508488,83.21872
152.4187,5.29865,1.630675,83.23906
152.6187,4.695424,1.682371,83.28794
152.8186,4.551411,1.719118,83.29465
153.0186,6.229759,1.679936,83.0826
153.2287,7.179155,1.568485,82.78648
153.4286,5.378614,1.635033,83.23004
153.6286,5.064951,1.839496,83.27723
153.8387,2.197463,0.3130691,82.73849
154.0387,2.550608,0.17522,82.7965
154.2386,2.57068,-0.009047985,82.74615
154.4687,5.559885,1.724398,83.21306
154.6786,1.695758,0.2682393,82.55727
154.8786,1.695416,0.1816585,82.532
155.0787,1.709802,0.2667873,82.56207
155.2787,1.708211,0.3563443,82.58647
155.4987,5.471949,1.764078,83.2283
155.7187,7.784931,1.628863,82.53913
155.9187,7.51205,1.61546,82.65923
156.1187,6.951309,2.140719,82.90263
156.3186,6.730179,2.268579,82.97508
156.5186,6.755944,2.503557,82.96538
156.7187,6.950388,2.45508,83.65591
156.9187,7.407875,2.253336,84.52013
157.1187,8.137264,1.852261,85.1395
157.3186,8.268642,1.327658,86.07414
157.5186,8.578487,1.060067,86.97157
157.7187,8.614271,0.9623636,87.02986
157.9286,3.13725,-0.5176921,89.20593
158.1286,4.323651,-0.2948694,90.8068
158.3287,4.463892,-0.1787248,91.78395
158.5287,4.85497,-0.05015612,92.93482
158.7287,4.164261,-0.07673931,93.70291
158.9286,4.164261,-0.07673931,93.70291
159.1487,3.401533,1.097905,96.16982
159.3486,3.506571,0.7125766,97.17719
159.5587,5.403672,1.000263,98.38171
159.7587,5.324964,1.036455,98.50185
159.9687,3.492418,0.9084002,100.3903
160.1687,3.485969,0.8269083,101.3679
160.3687,3.634622,0.847857,101.9727
160.5686,3.634622,0.847857,101.9727
160.7887,3.297805,0.3358384,104.4461
160.9886,3.113913,0.5245014,105.4492
161.1987,5.126058,0.7541829,106.7022
161.3987,4.951703,0.7451615,107.725
161.5986,4.020605,0.7418451,108.726
161.7987,5.186171,0.7968448,109.7585
161.9987,5.095104,1.085284,110.8153
162.1987,4.604128,1.513435,111.9324
162.3987,4.382444,1.746952,112.9536
162.5986,4.422888,1.800368,113.2719
162.7987,4.467775,1.755533,113.2702
163.0186,6.414182,1.939914,113.0246
163.2287,4.299423,1.090509,113.1953
163.4286,4.400429,1.228517,113.2165
163.6286,4.869802,1.554707,113.2414
163.8287,4.813675,1.544364,113.2435
164.0287,4.28587,1.418564,113.2397
164.2287,4.312166,1.384415,113.2361
164.4286,4.691462,1.257979,113.2154
164.6286,4.726719,1.365655,113.2279
164.8387,3.079224,1.403219,113.1274
165.0387,4.57032,1.338718,113.2293
165.2386,5.845276,1.494143,113.1175
165.4586,2.85708,1.558104,113.1032
165.6586,3.681792,2.020092,113.2535
165.8587,4.098189,2.256903,113.2859
166.0587,4.529922,2.388672,113.2909
166.2587,4.529922,2.388672,113.2909
166.4586,4.895998,2.567038,113.2733
166.6586,4.841357,2.434435,113.2794
166.8587,4.699331,2.547199,113.2836
167.0587,4.671729,2.541625,113.2847
167.2587,4.704952,2.555661,113.2831
167.4586,4.680517,2.525367,113.2848
167.6586,4.741077,2.451616,113.284
167.8587,4.761595,2.44849,113.2832
168.0587,3.84113,2.299751,113.2721
168.2587,4.724745,2.576768,113.2817
168.4586,4.988995,2.622642,113.2652
168.6586,4.934166,2.868644,113.2561
168.8587,4.957547,2.760715,113.2611
169.0587,4.692829,2.745487,113.2759
169.2587,4.548194,2.659915,113.2839
169.4586,4.526224,2.675564,113.2835
169.6586,4.586353,2.490906,113.2883
169.8587,4.572572,2.551586,113.2871
170.0587,4.553887,2.546165,113.2877
170.2686,1.800387,2.80178,112.8409
170.4687,2.02094,2.399669,112.928
170.6687,3.763931,2.431688,113.2656
170.8687,4.097128,2.562898,113.2826
171.0686,4.070776,2.572489,113.2812
171.2686,4.108484,2.80682,113.272
171.4687,4.042825,2.788162,113.2704
171.6687,3.829558,2.758647,113.2595
171.8687,3.922751,2.456282,113.2764
172.0686,3.860167,2.433817,113.2728
172.2686,3.969258,2.555542,113.2768
172.4687,3.820252,2.698379,113.2619
172.6687,3.820252,2.698379,113.2619
172.8786,4.983051,1.765269,113.2515
173.0787,4.1863,2.911971,113.2676
173.2787,4.190144,2.97812,113.2625
173.4787,4.190144,2.97812,113.2625
173.6786,4.190144,2.97812,113.2625
173.8786,4.190144,2.97812,113.2625
174.0787,4.190144,2.97812,113.2625
174.2787,4.190144,2.97812,113.2625
174.4787,4.190144,2.97812,113.2625
174.6786,4.190144,2.97812,113.2625
174.8786,4.190144,2.97812,113.2625
175.0787,4.190144,2.97812,113.2625
175.2787,4.190144,2.97812,113.2625
175.4787,4.190144,2.97812,113.2625
175.6786,4.190144,2.97812,113.2625
175.8786,4.190144,2.97812,113.2625
176.0787,4.190144,2.97812,113.2625
176.2787,4.190144,2.97812,113.2625
176.4787,4.190144,2.97812,113.2625
176.6786,4.190144,2.97812,113.2625
176.8786,4.190144,2.97812,113.2625
177.0787,4.190144,2.97812,113.2625
177.2787,4.190144,2.97812,113.2625
177.4787,4.190144,2.97812,113.2625
177.6786,4.190144,2.97812,113.2625
177.8786,4.190144,2.97812,113.2625
178.0787,4.190144,2.97812,113.2625
178.2787,4.190144,2.97812,113.2625
178.4787,4.190144,2.97812,113.2625
178.6786,4.190144,2.97812,113.2625
178.8786,4.190144,2.97812,113.2625
179.0787,4.190144,2.97812,113.2625
179.2787,4.190144,2.97812,113.2625
179.4787,4.190144,2.97812,113.2625
179.6786,4.190144,2.97812,113.2625
179.8786,4.190144,2.97812,113.2625
180.0787,4.190144,2.97812,113.2625
180.2787,4.190144,2.97812,113.2625
180.4787,4.190144,2.97812,113.2625
180.6786,4.190144,2.97812,113.2625
180.8786,4.190144,2.97812,113.2625
181.0787,4.190144,2.97812,113.2625
181.2787,4.190144,2.97812,113.2625
