CurrentTime,HeadRot_x,HeadRot_y,HeadRot_z
84.55865,2.958,0,0
84.56866,2.958,0,0
84.57865,2.958,0,0
84.58865,2.958,0,0
84.59866,2.958,0,0
84.60866,2.958,0,0
84.61865,2.958,0,0
84.62865,2.958,0,0
84.63866,2.958,0,0
84.64865,2.958,0,0
84.65865,2.958,0,0
84.66866,2.958,0,0
84.67866,2.958,0,0
84.68865,2.958,0,0
84.69865,2.958,0,0
84.70866,2.958,0,0
84.71865,2.958,0,0
84.72865,2.958,0,0
84.73866,2.958,0,0
84.74866,2.958,0,0
84.75865,2.958,0,0
84.76865,2.958,0,0
84.77866,2.958,0,0
84.78866,2.958,0,0
84.79865,2.958,0,0
84.80865,2.958,0,0
84.81866,2.958,0,0
84.82865,2.958,0,0
84.83865,2.958,0,0
84.84866,2.958,0,0
84.85866,2.958,0,0
84.86865,2.958,0,0
84.87865,2.958,0,0
84.88866,2.958,0,0
84.89865,2.958,0,0
84.90865,2.958,0,0
84.91866,2.958,0,0
84.92866,2.958,0,0
84.93865,2.958,0,0
84.94865,2.958,0,0
84.95866,2.958,0,0
84.96865,2.958,0,0
84.97865,2.958,0,0
84.98866,2.958,0,0
84.99866,2.958,0,0
85.00865,2.958,0,0
85.01865,2.958,0,0
85.02866,2.958,0,0
85.03866,2.958,0,0
85.04865,2.958,0,0
85.05865,2.958,0,0
85.06866,2.958,0,0
85.07865,2.958,0,0
85.08865,2.958,0,0
85.09866,2.958,0,0
85.10866,2.958,0,0
85.11865,2.958,0,0
85.12865,2.958,0,0
85.13866,2.958,0,0
85.14865,2.958,0,0
85.15865,2.958,0,0
85.16866,2.958,0,0
85.17866,2.958,0,0
85.18865,2.958,0,0
85.19865,2.958,0,0
85.20866,2.958,0,0
85.21865,2.958,0,0
85.22865,2.958,0,0
85.23866,2.958,0,0
85.24866,2.958,0,0
85.25865,2.958,0,0
85.26865,2.958,0,0
85.27866,2.958,0,0
85.28866,2.958,0,0
85.29865,2.958,0,0
85.30865,2.958,0,0
85.31866,2.958,0,0
85.32865,2.958,0,0
85.33865,2.958,0,0
85.34866,2.958,0,0
85.35866,2.958,0,0
85.36865,2.958,0,0
85.37865,2.958,0,0
85.38866,2.958,0,0
85.39865,2.958,0,0
85.40865,2.958,0,0
85.41866,2.958,0,0
85.42866,2.958,0,0
85.43865,2.958,0,0
85.44865,2.958,0,0
85.45866,2.958,0,0
85.46865,2.958,0,0
85.47865,2.958,0,0
85.48866,2.958,0,0
85.49866,2.958,0,0
85.50865,2.958,0,0
85.51865,2.958,0,0
85.52866,2.958,0,0
85.53866,2.958,0,0
85.54865,2.958,0,0
85.55865,2.958,0,0
85.56866,2.958,0,0
85.57865,2.958,0,0
85.58865,2.958,0,0
85.59866,2.958,0,0
85.60866,2.958,0,0
85.61865,2.958,0,0
85.62865,2.958,0,0
85.63866,2.958,0,0
85.64865,2.958,0,0
85.65865,2.958,0,0
85.66866,2.958,0,0
85.67866,2.958,0,0
85.68865,2.958,0,0
85.69865,2.958,0,0
85.70866,2.958,0,0
85.71865,2.958,0,0
85.72865,2.958,0,0
85.73866,2.958,0,0
85.74866,2.958,0,0
85.75865,2.958,0,0
85.76865,2.958,0,0
85.77866,2.958,0,0
85.78866,2.958,0,0
85.79865,2.958,0,0
85.80865,2.958,0,0
85.81866,2.958,0,0
85.82865,2.958,0,0
85.83865,2.958,0,0
85.84866,2.958,0,0
85.85866,2.958,0,0
85.86865,2.958,0,0
85.87865,2.958,0,0
85.88866,2.958,0,0
85.89865,2.958,0,0
85.90865,2.958,0,0
85.91866,2.958,0,0
85.92866,2.958,0,0
85.93865,2.958,0,0
85.94865,2.958,0,0
85.95866,2.958,0,0
85.96865,2.958,0,0
85.97865,2.958,0,0
85.98866,2.958,0,0
85.99866,2.958,0,0
86.00865,2.958,0,0
86.01865,2.958,0,0
86.02866,2.958,0,0
86.03866,2.958,0,0
86.04865,2.958,0,0
86.05865,2.958,0,0
86.06866,2.958,0,0
86.07865,2.958,0,0
86.08865,2.958,0,0
86.09866,2.958,0,0
86.10866,2.958,0,0
86.11865,2.958,0,0
86.12865,2.958,0,0
86.13866,2.958,0,0
86.14865,2.958,0,0
86.15865,2.958,0,0
86.16866,2.958,0,0
86.17866,2.958,0,0
86.18865,2.958,0,0
86.19865,2.958,0,0
86.20866,2.958,0,0
86.21865,2.958,0,0
86.22865,2.958,0,0
86.23866,2.958,0,0
86.24866,2.958,0,0
86.25865,2.958,0,0
86.26865,2.958,0,0
86.27866,2.958,0,0
86.28866,2.958,0,0
86.29865,2.958,0,0
86.30865,2.958,0,0
86.31866,2.958,0,0
86.32865,2.958,0,0
86.33865,2.958,0,0
86.34866,2.958,0,0
86.35866,2.958,0,0
86.36865,2.958,0,0
86.37865,2.958,0,0
86.38866,2.958,0,0
86.39865,2.958,0,0
86.40865,2.958,0,0
86.41866,2.958,0,0
86.42866,2.958,0,0
86.43865,2.958,0,0
86.44865,2.958,0,0
86.45866,2.958,0,0
86.46865,2.958,0,0
86.47865,2.958,0,0
86.48866,2.958,0,0
86.49866,2.958,0,0
86.50865,2.958,0,0
86.51865,2.958,0,0
86.52866,2.958,0,0
86.53866,2.958,0,0
86.54865,2.958,0,0
86.55865,2.958,0,0
86.56866,2.958,0,0
86.57865,2.958,0,0
86.58865,2.958,0,0
86.59866,2.958,0,0
86.60866,2.958,0,0
86.61865,2.958,0,0
86.62865,2.958,0,0
86.63866,2.958,0,0
86.64865,2.958,0,0
86.65865,2.958,0,0
86.66866,2.958,0,0
86.67866,2.958,0,0
86.68865,2.958,0,0
86.69865,2.958,0,0
86.70866,2.958,0,0
86.71865,2.958,0,0
86.72865,2.958,0,0
86.73866,2.958,0,0
86.74866,2.958,0,0
86.75865,2.958,0,0
86.76865,2.958,0,0
86.77866,2.958,0,0
86.78866,2.958,0,0
86.79865,2.958,0,0
86.80865,2.958,0,0
86.81866,2.958,0,0
86.82865,2.958,0,0
86.83865,2.958,0,0
86.84866,2.958,0,0
86.85866,2.958,0,0
86.86865,2.958,0,0
86.87865,2.958,0,0
86.88866,2.958,0,0
86.89865,2.958,0,0
86.90865,2.958,0,0
86.91866,2.958,0,0
86.92866,2.958,0,0
86.93865,2.958,0,0
86.94865,2.958,0,0
86.95866,2.958,0,0
86.96865,2.958,0,0
86.97865,2.958,0,0
86.98866,2.958,0,0
86.99866,2.958,0,0
87.00865,2.958,0,0
87.01865,2.958,0,0
87.02866,2.958,0,0
87.03866,2.958,0,0
87.04865,2.958,0,0
87.05865,2.958,0,0
87.06866,2.958,0,0
87.07865,2.958,0,0
87.08865,2.958,0,0
87.09866,2.958,0,0
87.10866,2.958,0,0
87.11865,2.958,0,0
87.12865,2.958,0,0
87.13866,2.958,0,0
87.14865,2.958,0,0
87.15865,2.958,0,0
87.16866,2.958,0,0
87.17866,2.958,0,0
87.18865,2.958,0,0
87.19865,2.958,0,0
87.20866,2.958,0,0
87.21865,2.958,0,0
87.22865,2.958,0,0
87.23866,2.958,0,0
87.24866,2.958,0,0
87.25865,2.958,0,0
87.26865,2.958,0,0
87.27866,2.958,0,0
87.28866,2.958,0,0
87.29865,2.958,0,0
87.30865,2.958,0,0
87.31866,2.958,0,0
87.32865,2.958,0,0
87.33865,2.958,0,0
87.34866,2.958,0,0
87.35866,2.958,0,0
87.36865,2.958,0,0
87.37865,2.958,0,0
87.38866,2.958,0,0
87.39865,2.958,0,0
87.40865,2.958,0,0
87.41866,2.958,0,0
87.42866,2.958,0,0
87.43865,2.958,0,0
87.44865,2.958,0,0
87.45866,2.958,0,0
87.46865,2.958,0,0
87.47865,2.958,0,0
87.48866,2.958,0,0
87.49866,2.958,0,0
87.50865,2.958,0,0
87.51865,2.958,0,0
87.52866,2.958,0,0
87.53866,2.958,0,0
87.54865,2.958,0,0
87.55865,2.958,0,0
87.56866,2.958,0,0
87.57865,2.958,0,0
87.58865,2.958,0,0
87.59866,2.958,0,0
87.60866,2.958,0,0
87.61865,2.958,0,0
87.62865,2.958,0,0
87.63866,2.958,0,0
87.64865,2.958,0,0
87.65865,2.958,0,0
87.66866,2.958,0,0
87.67866,2.958,0,0
87.68865,2.958,0,0
87.69865,2.958,0,0
87.70866,2.958,0,0
87.71865,2.958,0,0
87.72865,2.958,0,0
87.73866,2.958,0,0
87.74866,2.958,0,0
87.75865,2.958,0,0
87.76865,2.958,0,0
87.77866,2.958,0,0
87.78866,2.958,0,0
87.79865,2.958,0,0
87.80865,2.958,0,0
87.81866,2.958,0,0
87.82865,2.958,0,0
87.83865,2.958,0,0
87.84866,2.958,0,0
87.85866,2.958,0,0
87.86865,2.958,0,0
87.87865,2.958,0,0
87.88866,2.958,0,0
87.89865,2.958,0,0
87.90865,2.958,0,0
87.91866,2.958,0,0
87.92866,2.958,0,0
87.93865,2.958,0,0
87.94865,2.958,0,0
87.95866,2.958,0,0
87.96865,2.958,0,0
87.97865,2.958,0,0
87.98866,2.958,0,0
87.99866,2.958,0,0
88.00865,2.958,0,0
88.01865,2.958,0,0
88.02866,2.958,0,0
88.03866,2.958,0,0
88.04865,2.958,0,0
88.05865,2.958,0,0
88.06866,2.958,0,0
88.07865,2.958,0,0
88.08865,2.958,0,0
88.09866,2.958,0,0
88.10866,2.958,0,0
88.11865,2.958,0,0
88.12865,2.958,0,0
88.13866,2.958,0,0
88.14865,2.958,0,0
88.15865,2.958,0,0
88.16866,2.958,0,0
88.17866,2.958,0,0
88.18865,2.958,0,0
88.19865,2.958,0,0
88.20866,2.958,0,0
88.21865,2.958,0,0
88.22865,2.958,0,0
88.23866,2.958,0,0
88.24866,2.958,0,0
88.25865,2.958,0,0
88.26865,2.958,0,0
88.27866,2.958,0,0
88.28866,2.958,0,0
88.29865,2.958,0,0
88.30865,2.958,0,0
88.31866,2.958,0,0
88.32865,2.958,0,0
88.33865,2.958,0,0
88.34866,2.958,0,0
88.35866,2.958,0,0
88.36865,2.958,0,0
88.37865,2.958,0,0
88.38866,2.958,0,0
88.39865,2.958,0,0
88.40865,2.958,0,0
88.41866,2.958,0,0
88.42866,2.958,0,0
88.43865,2.958,0,0
88.44865,2.958,0,0
88.45866,2.958,0,0
88.46865,2.958,0,0
88.47865,2.958,0,0
88.48866,2.958,0,0
88.49866,2.958,0,0
88.50865,2.958,0,0
88.51865,2.958,0,0
88.52866,2.958,0,0
88.53866,2.958,0,0
88.54865,2.958,0,0
88.55865,2.958,0,0
88.56866,2.958,0,0
88.57865,2.958,0,0
88.58865,2.958,0,0
88.59866,2.958,0,0
88.60866,2.958,0,0
88.61865,2.958,0,0
88.62865,2.958,0,0
88.63866,2.958,0,0
88.64865,2.958,0,0
88.65865,2.958,0,0
88.66866,2.958,0,0
88.67866,2.958,0,0
88.68865,2.958,0,0
88.69865,2.958,0,0
88.70866,2.958,0,0
88.71865,2.958,0,0
88.72865,2.958,0,0
88.73866,2.958,0,0
88.74866,2.958,0,0
88.75865,2.958,0,0
88.76865,2.958,0,0
88.77866,2.958,0,0
88.78866,2.958,0,0
88.79865,2.958,0,0
88.80865,2.958,0,0
88.81866,2.958,0,0
88.82865,2.958,0,0
88.83865,2.958,0,0
88.84866,2.958,0,0
88.85866,2.958,0,0
88.86865,2.958,0,0
88.87865,2.958,0,0
88.88866,2.958,0,0
88.89865,2.958,0,0
88.90865,2.958,0,0
88.91866,2.958,0,0
88.92866,2.958,0,0
88.93865,2.958,0,0
88.94865,2.958,0,0
88.95866,2.958,0,0
88.96865,2.958,0,0
88.97865,2.958,0,0
88.98866,2.958,0,0
88.99866,2.958,0,0
89.00865,2.958,0,0
89.01865,2.958,0,0
89.02866,2.958,0,0
89.03866,2.958,0,0
89.04865,2.958,0,0
89.05865,2.958,0,0
89.06866,2.958,0,0
89.07865,2.958,0,0
89.08865,2.958,0,0
89.09866,2.958,0,0
89.10866,2.958,0,0
89.11865,2.958,0,0
89.12865,2.958,0,0
89.13866,2.958,0,0
89.14865,2.958,0,0
89.15865,2.958,0,0
89.16866,2.958,0,0
89.17866,2.958,0,0
89.18865,2.958,0,0
89.19865,2.958,0,0
89.20866,2.958,0,0
89.21865,2.958,0,0
89.22865,2.958,0,0
89.23866,2.958,0,0
89.24866,2.958,0,0
89.25865,2.958,0,0
89.26865,2.958,0,0
89.27866,2.958,0,0
89.28866,2.958,0,0
89.29865,2.958,0,0
89.30865,2.958,0,0
89.31866,2.958,0,0
89.32865,2.958,0,0
89.33865,2.958,0,0
89.34866,2.958,0,0
89.35866,2.958,0,0
89.36865,2.958,0,0
89.37865,2.958,0,0
89.38866,2.958,0,0
89.39865,2.958,0,0
89.40865,2.958,0,0
89.41866,2.958,0,0
89.42866,2.958,0,0
89.43865,2.958,0,0
89.44865,2.958,0,0
89.45866,2.958,0,0
89.46865,2.958,0,0
89.47865,2.958,0,0
89.48866,2.958,0,0
89.49866,2.958,0,0
89.50865,2.958,0,0
89.51865,2.958,0,0
89.52866,2.958,0,0
89.53866,2.958,0,0
89.54865,2.958,0,0
89.55865,2.958,0,0
89.56866,2.958,0,0
89.57865,2.958,0,0
89.58865,2.958,0,0
89.59866,2.958,0,0
89.60866,2.958,0,0
89.61865,2.958,0,0
89.62865,2.958,0,0
89.63866,2.958,0,0
89.64865,2.958,0,0
89.65865,2.958,0,0
89.66866,2.958,0,0
89.67866,2.958,0,0
89.68865,2.958,0,0
89.69865,2.958,0,0
89.70866,2.958,0,0
89.71865,2.958,0,0
89.72865,2.958,0,0
89.73866,2.958,0,0
89.74866,2.958,0,0
89.75865,2.958,0,0
89.76865,2.958,0,0
89.77866,2.958,0,0
89.78866,2.958,0,0
89.79865,2.958,0,0
89.80865,2.958,0,0
89.81866,2.958,0,0
89.82865,2.958,0,0
89.83865,2.958,0,0
89.84866,2.958,0,0
89.85866,2.958,0,0
89.86865,2.958,0,0
89.87865,2.958,0,0
89.88866,2.958,0,0
89.89865,2.958,0,0
89.90865,2.958,0,0
89.91866,2.958,0,0
89.92866,2.958,0,0
89.93865,2.958,0,0
89.94865,2.958,0,0
89.95866,2.958,0,0
89.96865,2.958,0,0
89.97865,2.958,0,0
89.98866,2.958,0,0
89.99866,2.958,0,0
90.00865,2.958,0,0
90.01865,2.958,0,0
90.02866,2.958,0,0
90.03866,2.958,0,0
90.04865,2.958,0,0
90.05865,2.958,0,0
90.06866,2.958,0,0
90.07865,2.958,0,0
90.08865,2.958,0,0
90.09866,2.958,0,0
90.10866,2.958,0,0
90.11865,2.958,0,0
90.12865,2.958,0,0
90.13866,2.958,0,0
90.14865,2.958,0,0
90.15865,2.958,0,0
90.16866,2.958,0,0
90.17866,2.958,0,0
90.18865,2.958,0,0
90.19865,2.958,0,0
90.20866,2.958,0,0
90.21865,2.958,0,0
90.22865,2.958,0,0
90.23866,2.958,0,0
90.24866,2.958,0,0
90.25865,2.958,0,0
90.26865,2.958,0,0
90.27866,2.958,0,0
90.28866,2.958,0,0
90.29865,2.958,0,0
90.30865,2.958,0,0
90.31866,2.958,0,0
90.32865,2.958,0,0
90.33865,2.958,0,0
90.34866,2.958,0,0
90.35866,2.958,0,0
90.36865,2.958,0,0
90.37865,2.958,0,0
90.38866,2.958,0,0
90.39865,2.958,0,0
90.40865,2.958,0,0
90.41866,2.958,0,0
90.42866,2.958,0,0
90.43865,2.958,0,0
90.44865,2.958,0,0
90.45866,2.958,0,0
90.46865,2.958,0,0
90.47865,2.958,0,0
90.48866,2.958,0,0
90.49866,2.958,0,0
90.50865,2.958,0,0
90.51865,2.958,0,0
90.52866,2.958,0,0
90.53866,2.958,0,0
90.54865,2.958,0,0
90.55865,2.958,0,0
90.56866,2.958,0,0
90.57865,2.958,0,0
90.58865,2.958,0,0
90.59866,2.958,0,0
90.60866,2.958,0,0
90.61865,2.958,0,0
90.62865,2.958,0,0
90.63866,2.958,0,0
90.64865,2.958,0,0
90.65865,2.958,0,0
90.66866,2.958,0,0
90.67866,2.958,0,0
90.68865,2.958,0,0
90.69865,2.958,0,0
90.70866,2.958,0,0
90.71865,2.958,0,0
90.72865,2.958,0,0
90.73866,2.958,0,0
90.74866,2.958,0,0
90.75865,2.958,0,0
90.76865,2.958,0,0
90.77866,2.958,0,0
90.78866,2.958,0,0
90.79865,2.958,0,0
90.80865,2.958,0,0
90.81866,2.958,0,0
90.82865,2.958,0,0
90.83865,2.958,0,0
90.84866,2.958,0,0
90.85866,2.958,0,0
90.86865,2.958,0,0
90.87865,2.958,0,0
90.88866,2.958,0,0
90.89865,2.958,0,0
90.90865,2.958,0,0
90.91866,2.958,0,0
90.92866,2.958,0,0
90.93865,2.958,0,0
90.94865,2.958,0,0
90.95866,2.958,0,0
90.96865,2.958,0,0
90.97865,2.958,0,0
90.98866,2.958,0,0
90.99866,2.958,0,0
91.00865,2.958,0,0
91.01865,2.958,0,0
91.02866,2.958,0,0
91.03866,2.958,0,0
91.04865,2.958,0,0
91.05865,2.958,0,0
91.06866,2.958,0,0
91.07865,2.958,0,0
91.08865,2.958,0,0
91.09866,2.958,0,0
91.10866,2.958,0,0
91.11865,2.958,0,0
91.12865,2.958,0,0
91.13866,2.958,0,0
91.14865,2.958,0,0
91.15865,2.958,0,0
91.16866,2.958,0,0
91.17866,2.958,0,0
91.18865,2.958,0,0
91.19865,2.958,0,0
91.20866,2.958,0,0
91.21865,2.958,0,0
91.22865,2.958,0,0
91.23866,2.958,0,0
91.24866,2.958,0,0
91.25865,2.958,0,0
91.26865,2.958,0,0
91.27866,2.973,0.041,0
91.28865,3.001,0.079,0
91.29865,3.039,0.114,0
91.30865,3.088,0.147,0
91.31866,3.143,0.177,0
91.32865,3.204,0.203,0
91.33865,3.268,0.227,0
91.34866,3.332,0.247,0
91.35866,3.395,0.264,0
91.36865,3.453,0.277,0
91.37865,3.506,0.287,0
91.38866,3.55,0.294,0
91.39865,3.585,0.297,0
91.40865,3.609,0.297,0
91.41866,3.62,0.294,0
91.42866,3.619,0.287,0
91.43865,3.605,0.278,0
91.44865,3.578,0.265,0
91.45866,3.538,0.25,0
91.46865,3.487,0.232,0
91.47865,3.426,0.211,0
91.48866,3.355,0.188,0
91.49866,3.278,0.163,0
91.50865,3.195,0.136,0
91.51865,3.11,0.108,0
91.52866,3.024,0.078,0
91.53865,2.94,0.046,0
91.54865,2.859,0.014,0
91.55865,2.785,-0.019,0
91.56866,2.719,-0.052,0
91.57865,2.662,-0.085,0
91.58865,2.617,-0.118,0
91.59866,2.585,-0.151,0
91.60866,2.565,-0.183,0
91.61865,2.56,-0.214,0
91.62865,2.568,-0.244,0
91.63866,2.589,-0.273,0
91.64865,2.623,-0.3,0
91.65865,2.669,-0.325,0
91.66866,2.725,-0.348,0
91.67866,2.789,-0.369,0
91.68865,2.86,-0.387,0
91.69865,2.936,-0.403,0
91.70866,3.013,-0.417,0
91.71865,3.09,-0.427,0
91.72865,3.165,-0.435,0
91.73866,3.235,-0.44,0
91.74866,3.298,-0.442,0
91.75865,3.353,-0.441,0
91.76865,3.397,-0.436,0
91.77866,3.43,-0.429,0
91.78865,3.45,-0.419,0
91.79865,3.457,-0.406,0
91.80865,3.45,-0.391,0
91.81866,3.43,-0.372,0
91.82865,3.398,-0.351,0
91.83865,3.353,-0.328,0
91.84866,3.298,-0.303,0
91.85866,3.233,-0.275,0
91.86865,3.161,-0.245,0
91.87865,3.084,-0.214,0
91.88866,3.004,-0.182,0
91.89865,2.923,-0.148,0
91.90865,2.844,-0.113,0
91.91866,2.769,-0.077,0
91.92866,2.699,-0.041,0
91.93865,2.637,-0.005,0
91.94865,2.585,0.031,0
91.95866,2.544,0.067,0
91.96865,2.516,0.102,0
91.97865,2.5,0.137,0
91.98866,2.498,0.17,0
91.99866,2.51,0.203,0
92.00865,2.535,0.233,0
92.01865,2.572,0.262,0
92.02866,2.621,0.289,0
92.03865,2.68,0.314,0
92.04865,2.747,0.337,0
92.05865,2.82,0.357,0
92.06866,2.898,0.374,0
92.07865,2.977,0.389,0
92.08865,3.057,0.401,0
92.09866,3.133,0.41,0
92.10866,3.205,0.416,0
92.11865,3.269,0.419,0
92.12865,3.325,0.419,0
92.13866,3.37,0.415,0
92.14865,3.404,0.409,0
92.15865,3.425,0.4,0
92.16866,3.433,0.388,0
92.17866,3.427,0.373,0
92.18865,3.407,0.355,0
92.19865,3.375,0.335,0
92.20866,3.331,0.313,0
92.21865,3.276,0.288,0
92.22865,3.212,0.261,0
92.23866,3.141,0.232,0
92.24866,3.065,0.201,0
92.25865,2.986,0.169,0
92.26865,2.906,0.136,0
92.27866,2.827,0.101,0
92.28865,2.752,0.066,0
92.29865,2.684,0.031,0
92.30865,2.623,-0.005,0
92.31866,2.572,-0.041,0
92.32865,2.532,-0.076,0
92.33865,2.505,-0.111,0
92.34866,2.49,-0.145,0
92.35866,2.489,-0.178,0
92.36865,2.502,-0.21,0
92.37865,2.528,-0.24,0
92.38866,2.566,-0.269,0
92.39865,2.616,-0.296,0
92.40865,2.675,-0.32,0
92.41866,2.743,-0.342,0
92.42866,2.817,-0.362,0
92.43865,2.895,-0.379,0
92.44865,2.975,-0.394,0
92.45866,3.054,-0.405,0
92.46865,3.131,-0.414,0
92.47865,3.202,-0.42,0
92.48866,3.267,-0.422,0
92.49866,3.323,-0.422,0
92.50865,3.368,-0.418,0
92.51865,3.401,-0.412,0
92.52866,3.422,-0.402,0
92.53865,3.429,-0.39,0
92.54865,3.423,-0.375,0
92.55865,3.403,-0.357,0
92.56866,3.37,-0.337,0
92.57865,3.326,-0.314,0
92.58865,3.271,-0.289,0
92.59866,3.207,-0.261,0
92.60866,3.136,-0.232,0
92.61865,3.059,-0.202,0
92.62865,2.98,-0.169,0
92.63866,2.9,-0.136,0
92.64865,2.822,-0.102,0
92.65865,2.748,-0.066,0
92.66866,2.679,-0.031,0
92.67866,2.619,0.005,0
92.68865,2.569,0.041,0
92.69865,2.529,0.076,0
92.70866,2.502,0.111,0
92.71865,2.489,0.146,0
92.72865,2.488,0.179,0
92.73866,2.502,0.21,0
92.74866,2.528,0.241,0
92.75865,2.567,0.269,0
92.76865,2.617,0.296,0
92.77866,2.677,0.32,0
92.78865,2.745,0.343,0
92.79865,2.819,0.362,0
92.80865,2.897,0.379,0
92.81866,2.977,0.394,0
92.82865,3.057,0.405,0
92.83865,3.133,0.414,0
92.84866,3.204,0.419,0
92.85866,3.269,0.422,0
92.86865,3.324,0.421,0
92.87865,3.369,0.418,0
92.88866,3.402,0.411,0
92.89865,3.422,0.402,0
92.90865,3.428,0.389,0
92.91866,3.422,0.374,0
92.92866,3.401,0.356,0
92.93865,3.368,0.335,0
92.94865,3.324,0.312,0
92.95866,3.268,0.287,0
92.96865,3.204,0.26,0
92.97865,3.132,0.231,0
92.98866,3.056,0.2,0
92.99866,2.977,0.168,0
93.00865,2.897,0.134,0
93.01865,2.819,0.1,0
93.02866,2.744,0.065,0
93.03865,2.676,0.029,0
93.04865,2.617,-0.007,0
93.05865,2.566,-0.043,0
93.06866,2.528,-0.078,0
93.07865,2.501,-0.113,0
93.08865,2.488,-0.147,0
93.09866,2.488,-0.18,0
93.10866,2.502,-0.212,0
93.11865,2.529,-0.242,0
93.12865,2.569,-0.271,0
93.13866,2.619,-0.297,0
93.14865,2.679,-0.321,0
93.15865,2.748,-0.343,0
93.16866,2.822,-0.363,0
93.17866,2.9,-0.38,0
93.18865,2.98,-0.394,0
93.19865,3.06,-0.406,0
93.20866,3.136,-0.414,0
93.21865,3.207,-0.419,0
93.22865,3.271,-0.422,0
93.23866,3.326,-0.421,0
93.24866,3.37,-0.418,0
93.25865,3.403,-0.411,0
93.26865,3.422,-0.401,0
93.27866,3.428,-0.389,0
93.28865,3.421,-0.373,0
93.29865,3.4,-0.355,0
93.30865,3.367,-0.335,0
93.31866,3.322,-0.312,0
93.32865,3.266,-0.286,0
93.33865,3.201,-0.259,0
93.34866,3.129,-0.23,0
93.35866,3.053,-0.199,0
93.36865,2.973,-0.167,0
93.37865,2.894,-0.133,0
93.38866,2.815,-0.099,0
93.39865,2.742,-0.063,0
93.40865,2.674,-0.028,0
93.41866,2.614,0.008,0
93.42866,2.565,0.044,0
93.43865,2.526,0.079,0
93.44865,2.5,0.114,0
93.45866,2.488,0.148,0
93.46865,2.489,0.181,0
93.47865,2.503,0.213,0
93.48866,2.53,0.243,0
93.49866,2.57,0.272,0
93.50865,2.621,0.298,0
93.51865,2.682,0.322,0
93.52866,2.751,0.344,0
93.53865,2.825,0.364,0
93.54865,2.904,0.381,0
93.55865,2.983,0.395,0
93.56866,3.063,0.406,0
93.57865,3.139,0.414,0
93.58865,3.21,0.42,0
93.59866,3.273,0.422,0
93.60866,3.328,0.421,0
93.61865,3.372,0.417,0
93.62865,3.404,0.411,0
93.63866,3.423,0.401,0
93.64865,3.428,0.388,0
93.65865,3.42,0.373,0
93.66866,3.399,0.354,0
93.67866,3.365,0.334,0
93.68865,3.319,0.311,0
93.69865,3.263,0.285,0
93.70866,3.198,0.258,0
93.71865,3.126,0.229,0
93.72865,3.05,0.198,0
93.73866,2.97,0.165,0
93.74866,2.89,0.132,0
93.75865,2.812,0.097,0
93.76865,2.739,0.062,0
93.77866,2.671,0.026,0
93.78865,2.612,-0.01,0
93.79865,2.563,-0.045,0
93.80865,2.525,-0.081,0
93.81866,2.5,-0.116,0
93.82865,2.488,-0.15,0
93.83865,2.489,-0.183,0
93.84866,2.504,-0.214,0
93.85866,2.532,-0.244,0
93.86865,2.572,-0.273,0
93.87865,2.624,-0.299,0
93.88866,2.685,-0.323,0
93.89865,2.753,-0.345,0
93.90865,2.828,-0.364,0
93.91866,2.907,-0.381,0
93.92866,2.987,-0.395,0
93.93865,3.066,-0.406,0
93.94865,3.142,-0.415,0
93.95866,3.212,-0.42,0
93.96865,3.276,-0.422,0
93.97865,3.33,-0.421,0
93.98866,3.373,-0.417,0
93.99866,3.405,-0.41,0
94.00865,3.423,-0.4,0
94.01865,3.428,-0.387,0
94.02866,3.42,-0.372,0
94.03865,3.398,-0.354,0
94.04865,3.364,-0.333,0
94.05865,3.317,-0.31,0
94.06866,3.261,-0.284,0
94.07865,3.196,-0.257,0
94.08865,3.123,-0.227,0
94.09866,3.046,-0.196,0
94.10866,2.967,-0.164,0
94.11865,2.887,-0.13,0
94.12865,2.809,-0.096,0
94.13866,2.736,-0.06,0
94.14865,2.669,-0.025,0
94.15865,2.61,0.011,0
94.16866,2.561,0.047,0
94.17866,2.524,0.082,0
94.18865,2.499,0.117,0
94.19865,2.487,0.151,0
94.20866,2.489,0.184,0
94.21865,2.505,0.216,0
94.22865,2.533,0.246,0
94.23866,2.574,0.274,0
94.24866,2.626,0.3,0
94.25865,2.687,0.324,0
94.26865,2.756,0.346,0
94.27866,2.831,0.365,0
94.28865,2.91,0.382,0
94.29865,2.99,0.396,0
94.30865,3.069,0.407,0
94.31866,3.145,0.415,0
94.32865,3.215,0.42,0
94.33865,3.278,0.422,0
94.34866,3.332,0.421,0
94.35866,3.375,0.417,0
94.36865,3.406,0.41,0
94.37865,3.424,0.4,0
94.38866,3.428,0.387,0
94.39865,3.419,0.371,0
94.40865,3.397,0.353,0
94.41866,3.362,0.332,0
94.42866,3.315,0.309,0
94.43865,3.258,0.283,0
94.44865,3.193,0.256,0
94.45866,3.12,0.226,0
94.46865,3.043,0.195,0
94.47865,2.964,0.163,0
94.48866,2.884,0.129,0
94.49866,2.806,0.094,0
94.50865,2.733,0.059,0
94.51865,2.666,0.023,0
94.52866,2.608,-0.012,0
94.53865,2.559,-0.048,0
94.54865,2.523,-0.084,0
94.55865,2.498,-0.118,0
94.56866,2.487,-0.152,0
94.57865,2.49,-0.185,0
94.58865,2.506,-0.217,0
94.59866,2.535,-0.247,0
94.60866,2.576,-0.275,0
94.61865,2.628,-0.301,0
94.62865,2.69,-0.325,0
94.63866,2.759,-0.347,0
94.64865,2.834,-0.366,0
