CurrentTime,GazePos_x,GazePos_y
3.138658,0.4058208,0.4502416
3.148657,0.4058208,0.4502416
3.158657,0.3987836,0.4554678
3.168657,0.3987836,0.4554678
3.178658,0.3987836,0.4554678
3.188657,0.3992412,0.4548249
3.198657,0.3992412,0.4548249
3.208657,0.3992412,0.4548249
3.218657,0.3992412,0.4548249
3.228658,0.3995627,0.4540486
3.238657,0.3995627,0.4540486
3.248657,0.3995627,0.4540486
3.258657,0.3939967,0.4540835
3.268658,0.3939967,0.4540835
3.278657,0.3939967,0.4540835
3.288657,0.4003441,0.4607753
3.298657,0.4003441,0.4607753
3.308658,0.4003441,0.4607753
3.318657,0.4003441,0.4607753
3.328657,0.3998149,0.4610657
3.338657,0.3998149,0.4610657
3.348658,0.4029431,0.4601363
3.358657,0.4029431,0.4601363
3.368657,0.4068795,0.4607327
3.378657,0.4068795,0.4607327
3.388658,0.4068795,0.4607327
3.398657,0.4090574,0.4612571
3.408657,0.4090574,0.4612571
3.418657,0.4090574,0.4612571
3.428658,0.4090574,0.4612571
3.438657,0.4090574,0.4612571
3.448657,0.4090574,0.4612571
3.458657,0.4090574,0.4612571
3.468657,0.4243903,0.474534
3.478657,0.4243903,0.474534
3.488657,0.4276894,0.478963
3.498657,0.4276894,0.478963
3.508657,0.4276894,0.478963
3.518658,0.4259496,0.4754466
3.528657,0.4259496,0.4754466
3.538657,0.4275396,0.4766421
3.548657,0.4275396,0.4766421
3.558658,0.4275396,0.4766421
3.568657,0.4298693,0.4765248
3.578657,0.4298693,0.4765248
3.588657,0.4314438,0.4768088
3.598658,0.4314438,0.4768088
3.608657,0.4316122,0.4768542
3.618657,0.4316122,0.4768542
3.628657,0.4316122,0.4768542
3.638658,0.4286045,0.4721342
3.648657,0.4286045,0.4721342
3.658657,0.4282161,0.4720854
3.668657,0.4282161,0.4720854
3.678658,0.4282161,0.4720854
3.688657,0.4299182,0.4714161
3.698657,0.4299182,0.4714161
3.708657,0.4292164,0.4712808
3.718657,0.4292164,0.4712808
3.728657,0.4292164,0.4712808
3.738657,0.4261744,0.4710864
3.748657,0.4261744,0.4710864
3.758657,0.4261744,0.4710864
3.768658,0.4275637,0.4712154
3.778657,0.4275637,0.4712154
3.788657,0.4275637,0.4712154
3.798657,0.4275637,0.4712154
3.808658,0.4275637,0.4712154
3.818657,0.4275637,0.4712154
3.828657,0.4275637,0.4712154
3.838657,0.4275637,0.4712154
3.848658,0.4275637,0.4712154
3.858657,0.4275637,0.4712154
3.868657,0.4275637,0.4712154
3.878657,0.4275637,0.4712154
3.888658,0.4275637,0.4712154
3.898657,0.4275637,0.4712154
3.908657,0.4275637,0.4712154
3.918657,0.4275637,0.4712154
3.928658,0.4275637,0.4712154
3.938657,0.4275637,0.4712154
3.948657,0.4275637,0.4712154
3.958657,0.4275637,0.4712154
3.968657,0.6308389,0.5043775
3.978657,0.6308389,0.5043775
3.988657,0.6308389,0.5043775
3.998657,0.6104401,0.5089559
4.008657,0.6104401,0.5089559
4.018658,0.6104401,0.5089559
4.028657,0.6104401,0.5089559
4.038657,0.5938079,0.5274391
4.048657,0.5938079,0.5274391
4.058658,0.5938079,0.5274391
4.068657,0.5735871,0.5136235
4.078657,0.5735871,0.5136235
4.088657,0.5735871,0.5136235
4.098658,0.5456862,0.5124316
4.108657,0.5456862,0.5124316
4.118657,0.5456862,0.5124316
4.128657,0.5456862,0.5124316
4.138658,0.5348915,0.5159531
4.148657,0.5348915,0.5159531
4.158657,0.5348915,0.5159531
4.168657,0.525175,0.5145687
4.178658,0.525175,0.5145687
4.188657,0.525175,0.5145687
4.198657,0.5174353,0.5173067
4.208657,0.5174353,0.5173067
4.218657,0.5174353,0.5173067
4.228657,0.5174353,0.5173067
4.238657,0.501823,0.5106708
4.248657,0.501823,0.5106708
4.258657,0.501823,0.5106708
4.268658,0.4868172,0.5093324
4.278657,0.4868172,0.5093324
4.288657,0.4868172,0.5093324
4.298657,0.4874687,0.5049269
4.308658,0.4874687,0.5049269
4.318657,0.4874687,0.5049269
4.328657,0.4874687,0.5049269
4.338657,0.4842755,0.516992
4.348658,0.4842755,0.516992
4.358657,0.4842755,0.516992
4.368657,0.4838978,0.5180452
4.378657,0.4838978,0.5180452
4.388658,0.4838978,0.5180452
4.398657,0.4838978,0.5180452
4.408657,0.4838978,0.5180452
4.418657,0.4838978,0.5180452
4.428658,0.4838978,0.5180452
4.438657,0.4838978,0.5180452
4.448657,0.4838978,0.5180452
4.458657,0.4838978,0.5180452
4.468657,0.4838978,0.5180452
4.478657,0.4838978,0.5180452
4.488657,0.4838978,0.5180452
4.498657,0.4838978,0.5180452
4.508657,0.4838978,0.5180452
4.518658,0.4838978,0.5180452
4.528657,0.4838978,0.5180452
4.538657,0.4838978,0.5180452
4.548657,0.4838978,0.5180452
4.558658,0.4838978,0.5180452
4.568657,0.4838978,0.5180452
4.578657,0.4838978,0.5180452
4.588657,0.4838978,0.5180452
4.598658,0.4838978,0.5180452
4.608657,0.4838978,0.5180452
4.618657,0.4838978,0.5180452
4.628657,0.4838978,0.5180452
4.638658,0.4838978,0.5180452
4.648657,0.4838978,0.5180452
4.658657,0.4838978,0.5180452
4.668657,0.4838978,0.5180452
4.678658,0.4838978,0.5180452
4.688657,0.4838978,0.5180452
4.698657,0.4838978,0.5180452
4.708657,0.4838978,0.5180452
4.718657,0.4838978,0.5180452
4.728657,0.4838978,0.5180452
4.738657,0.4838978,0.5180452
4.748657,0.4838978,0.5180452
4.758657,0.4838978,0.5180452
4.768658,0.4838978,0.5180452
4.778657,0.4838978,0.5180452
4.788657,0.4838978,0.5180452
4.798657,0.4838978,0.5180452
4.808658,0.4838978,0.5180452
4.818657,0.4838978,0.5180452
4.828657,0.4838978,0.5180452
4.838657,0.4838978,0.5180452
4.848658,0.4838978,0.5180452
4.858657,0.4838978,0.5180452
4.868657,0.4838978,0.5180452
4.878657,0.4838978,0.5180452
4.888658,0.4838978,0.5180452
4.898658,0.5142812,0.5123176
4.908658,0.5142812,0.5123176
4.918656,0.5142812,0.5123176
4.928657,0.5142812,0.5123176
4.938657,0.5098296,0.5152723
4.948657,0.5098296,0.5152723
4.958657,0.5098296,0.5152723
4.968657,0.5105423,0.5145863
4.978658,0.5105423,0.5145863
4.988658,0.5105423,0.5145863
4.998656,0.5114974,0.5125505
5.008657,0.5114974,0.5125505
5.018657,0.5114974,0.5125505
5.028657,0.5114974,0.5125505
5.038657,0.5118082,0.5137995
5.048657,0.5118082,0.5137995
5.058658,0.5117003,0.5131347
5.068658,0.5117003,0.5131347
5.078658,0.5117003,0.5131347
5.088656,0.5158643,0.5206572
5.098657,0.5158643,0.5206572
5.108657,0.509769,0.5143925
5.118657,0.509769,0.5143925
5.128657,0.5058312,0.5093174
5.138658,0.5058312,0.5093174
5.148658,0.5058312,0.5093174
5.158658,0.5048331,0.5083431
5.168656,0.5048331,0.5083431
5.178657,0.507646,0.5134047
5.188657,0.507646,0.5134047
5.198657,0.507646,0.5134047
5.208657,0.5067913,0.50254
5.218657,0.5067913,0.50254
5.228658,0.5062508,0.5012566
5.238658,0.5062508,0.5012566
5.248656,0.5062508,0.5012566
5.258657,0.5037044,0.5064703
5.268657,0.5037044,0.5064703
5.278657,0.4986226,0.508396
5.288657,0.4986226,0.508396
5.298657,0.4986226,0.508396
5.308658,0.4997922,0.5078877
5.318658,0.4997922,0.5078877
5.328658,0.5016563,0.5071655
5.338656,0.5016563,0.5071655
5.348657,0.5016563,0.5071655
5.358657,0.5011635,0.5069088
5.368657,0.5011635,0.5069088
5.378657,0.5011635,0.5069088
5.388658,0.5002908,0.5068123
5.398658,0.5002908,0.5068123
5.408658,0.5002908,0.5068123
5.418656,0.5002908,0.5068123
5.428657,0.4502265,0.4985124
5.438657,0.4502265,0.4985124
5.448657,0.4502265,0.4985124
5.458657,0.4170177,0.4868935
5.468657,0.4170177,0.4868935
5.478658,0.4170177,0.4868935
5.488658,0.4179173,0.4951093
5.498656,0.4179173,0.4951093
5.508657,0.4179173,0.4951093
5.518657,0.4179173,0.4951093
5.528657,0.4178786,0.4970767
5.538657,0.4178786,0.4970767
5.548657,0.4178786,0.4970767
5.558658,0.4182955,0.4966676
5.568658,0.4182955,0.4966676
5.578658,0.4182955,0.4966676
5.588656,0.4185678,0.4963458
5.598657,0.4185678,0.4963458
5.608657,0.4185678,0.4963458
5.618657,0.4185678,0.4963458
5.628657,0.4226268,0.5031945
5.638658,0.4226268,0.5031945
5.648658,0.4226268,0.5031945
5.658658,0.4283615,0.4991846
5.668656,0.4283615,0.4991846
5.678657,0.4283615,0.4991846
5.688657,0.4358811,0.4990301
5.698657,0.4358811,0.4990301
5.708657,0.4358811,0.4990301
5.718657,0.4358811,0.4990301
5.728658,0.4423127,0.4989354
5.738658,0.4423127,0.4989354
5.748656,0.4423127,0.4989354
5.758657,0.4502452,0.4988736
5.768657,0.4502452,0.4988736
5.778657,0.4502452,0.4988736
5.788657,0.46015,0.4827766
5.798657,0.46015,0.4827766
5.808658,0.46015,0.4827766
5.818658,0.46015,0.4827766
5.828658,0.4601575,0.4918883
5.838656,0.4601575,0.4918883
5.848657,0.4601575,0.4918883
5.858657,0.4639018,0.4859377
5.868657,0.4639018,0.4859377
5.878657,0.4639018,0.4859377
5.888658,0.4682376,0.4871286
5.898658,0.4682376,0.4871286
5.908658,0.4682376,0.4871286
5.918656,0.4682376,0.4871286
5.928657,0.4683625,0.488655
5.938657,0.4683625,0.488655
5.948657,0.4683625,0.488655
5.958657,0.4707144,0.483867
5.968657,0.4707144,0.483867
5.978658,0.4707144,0.483867
5.988658,0.4721797,0.4832854
5.998656,0.4721797,0.4832854
6.008657,0.4721797,0.4832854
6.018657,0.4707427,0.4834906
6.028657,0.4707427,0.4834906
6.038657,0.4707427,0.4834906
6.048657,0.4707427,0.4834906
6.058658,0.4749992,0.4837825
6.068658,0.4749992,0.4837825
6.078658,0.4749992,0.4837825
6.088656,0.4776375,0.4779151
6.098657,0.4776375,0.4779151
6.108657,0.4776375,0.4779151
6.118657,0.4762743,0.4808396
6.128657,0.4762743,0.4808396
6.138658,0.4762743,0.4808396
6.148658,0.4762743,0.4808396
6.158658,0.4777018,0.4790947
6.168656,0.4777018,0.4790947
6.178657,0.4777018,0.4790947
6.188657,0.4760267,0.4802093
6.198657,0.4760267,0.4802093
6.208657,0.4760267,0.4802093
6.218657,0.4760267,0.4802093
6.228658,0.4751534,0.4801525
6.238658,0.4751534,0.4801525
6.248656,0.4751534,0.4801525
6.258657,0.4778948,0.4738766
6.268657,0.4778948,0.4738766
6.278657,0.4778948,0.4738766
6.288657,0.4746197,0.4725447
6.298657,0.4746197,0.4725447
6.308658,0.4746197,0.4725447
6.318658,0.474922,0.4741455
6.328658,0.474922,0.4741455
6.338656,0.474922,0.4741455
6.348657,0.474922,0.4741455
6.358657,0.4748423,0.4737618
6.368657,0.4748423,0.4737618
6.378657,0.4748423,0.4737618
6.388658,0.4745853,0.4738796
6.398658,0.4745853,0.4738796
6.408658,0.4745853,0.4738796
6.418656,0.4748936,0.4732651
6.428657,0.4748936,0.4732651
6.438657,0.4741913,0.4741369
6.448657,0.4741913,0.4741369
6.458657,0.4741913,0.4741369
6.468657,0.474901,0.4746747
6.478658,0.474901,0.4746747
6.488658,0.4757074,0.4767984
6.498656,0.4757074,0.4767984
6.508657,0.4757074,0.4767984
6.518657,0.4754346,0.476064
6.528657,0.4754346,0.476064
6.538657,0.4754346,0.476064
6.548657,0.4755412,0.4758538
6.558658,0.4755412,0.4758538
6.568658,0.4756348,0.4741541
6.578658,0.4756348,0.4741541
6.588656,0.4756348,0.4741541
6.598657,0.4767823,0.4751354
6.608657,0.4767823,0.4751354
6.618657,0.4768935,0.4786723
6.628657,0.4768935,0.4786723
6.638658,0.4768935,0.4786723
6.648658,0.4769502,0.4779453
6.658658,0.4769502,0.4779453
6.668656,0.4769502,0.4779453
6.678657,0.4773712,0.4785392
6.688657,0.4773712,0.4785392
6.698657,0.4773712,0.4785392
6.708657,0.4782237,0.4832748
6.718657,0.4782237,0.4832748
6.728658,0.4782237,0.4832748
6.738658,0.4782237,0.4832748
6.748656,0.4783132,0.4796187
6.758657,0.4783132,0.4796187
6.768657,0.4783132,0.4796187
6.778657,0.4776799,0.4765897
6.788657,0.4776799,0.4765897
6.798657,0.4776799,0.4765897
6.808658,0.4774896,0.4768263
6.818658,0.4774896,0.4768263
6.828658,0.4774896,0.4768263
6.838656,0.4774896,0.4768263
6.848657,0.4775729,0.4753651
6.858657,0.4775729,0.4753651
6.868657,0.4775729,0.4753651
6.878657,0.4777173,0.4755867
6.888658,0.4777173,0.4755867
6.898658,0.4777173,0.4755867
6.908658,0.4776249,0.4763575
6.918656,0.4776249,0.4763575
6.928657,0.4776249,0.4763575
6.938657,0.4776249,0.4763575
6.948657,0.4784636,0.4767165
6.958657,0.4784636,0.4767165
6.968657,0.4784636,0.4767165
6.978658,0.4786833,0.4764259
6.988658,0.4786833,0.4764259
6.998656,0.4786833,0.4764259
7.008657,0.4788153,0.4780644
7.018657,0.4788153,0.4780644
7.028657,0.4788153,0.4780644
7.038657,0.4788153,0.4780644
7.048657,0.4788178,0.4772186
7.058658,0.4788178,0.4772186
7.068658,0.4788178,0.4772186
7.078658,0.4789719,0.4768903
7.088656,0.4789719,0.4768903
7.098657,0.4789719,0.4768903
7.108657,0.4787459,0.4771321
7.118657,0.4787459,0.4771321
7.128657,0.4787459,0.4771321
7.138658,0.4787459,0.4771321
7.148658,0.4789318,0.4772623
7.158658,0.4789318,0.4772623
7.168656,0.4789318,0.4772623
7.178657,0.4787777,0.4761297
7.188657,0.4787777,0.4761297
7.198657,0.4787777,0.4761297
7.208657,0.4791493,0.476406
7.218657,0.4791493,0.476406
7.228658,0.4791493,0.476406
7.238658,0.4791493,0.476406
7.248656,0.4781858,0.4760578
7.258657,0.4781858,0.4760578
7.268657,0.4781858,0.4760578
7.278657,0.4782805,0.4758048
7.288657,0.4782805,0.4758048
7.298657,0.4782805,0.4758048
7.308658,0.4784091,0.4752117
7.318658,0.4784091,0.4752117
7.328658,0.4784091,0.4752117
7.338656,0.4784091,0.4752117
7.348657,0.478332,0.4739918
7.358657,0.478332,0.4739918
7.368657,0.478332,0.4739918
7.378657,0.4807386,0.4766209
7.388658,0.4807386,0.4766209
7.398658,0.4807386,0.4766209
7.408658,0.4807386,0.4766209
7.418656,0.4807386,0.4766209
7.428657,0.4807386,0.4766209
7.438657,0.4807386,0.4766209
7.448657,0.4807386,0.4766209
7.458657,0.4807386,0.4766209
7.468657,0.4807386,0.4766209
7.478658,0.4807386,0.4766209
7.488658,0.4807386,0.4766209
7.498656,0.4807386,0.4766209
7.508657,0.4807386,0.4766209
7.518657,0.4807386,0.4766209
7.528657,0.4807386,0.4766209
7.538657,0.4807386,0.4766209
7.548657,0.4807386,0.4766209
7.558658,0.4807386,0.4766209
7.568658,0.4807386,0.4766209
7.578658,0.4807386,0.4766209
7.588656,0.4807386,0.4766209
7.598657,0.4807386,0.4766209
7.608657,0.5949241,0.4943863
7.618657,0.5949241,0.4943863
7.628657,0.5949241,0.4943863
7.638658,0.5949241,0.4943863
7.648658,0.5820296,0.5009508
7.658658,0.5820296,0.5009508
7.668656,0.5820296,0.5009508
7.678657,0.5322375,0.490668
7.688657,0.5322375,0.490668
7.698657,0.5197087,0.4902376
7.708657,0.5197087,0.4902376
7.718657,0.5197087,0.4902376
7.728658,0.5164716,0.4922821
7.738658,0.5164716,0.4922821
7.748656,0.5164716,0.4922821
7.758657,0.5072348,0.487887
7.768657,0.5072348,0.487887
7.778657,0.5112992,0.4893196
7.788657,0.5112992,0.4893196
7.798657,0.5112992,0.4893196
7.808658,0.508315,0.4899213
7.818658,0.508315,0.4899213
7.828656,0.5090044,0.4895943
7.838656,0.5090044,0.4895943
7.848657,0.5090044,0.4895943
7.858657,0.5085846,0.4868629
7.868657,0.5085846,0.4868629
7.878657,0.5072002,0.4863974
7.888658,0.5072002,0.4863974
7.898658,0.5072002,0.4863974
7.908658,0.507949,0.4866756
7.918656,0.507949,0.4866756
7.928657,0.5075266,0.4871582
7.938657,0.5075266,0.4871582
7.948657,0.5075266,0.4871582
7.958657,0.3957934,0.4724187
7.968657,0.3957934,0.4724187
7.978658,0.3957934,0.4724187
7.988658,0.2385071,0.5305957
7.998656,0.2385071,0.5305957
8.008657,0.2385071,0.5305957
8.018657,0.2385071,0.5305957
8.028657,0.2385071,0.5305957
8.038657,0.2385071,0.5305957
8.048657,0.2385071,0.5305957
8.058658,0.2385071,0.5305957
8.068658,0.2385071,0.5305957
8.078656,0.2385071,0.5305957
8.088656,0.1903877,0.5033894
8.098657,0.1903877,0.5033894
8.108657,0.1903877,0.5033894
8.118657,0.2239198,0.5056911
8.128657,0.2239198,0.5056911
8.138658,0.2239198,0.5056911
8.148658,0.2239198,0.5056911
8.158658,0.2609771,0.5025603
8.168656,0.2609771,0.5025603
8.178657,0.2609771,0.5025603
8.188657,0.2971621,0.495719
8.198657,0.2971621,0.495719
8.208657,0.2971621,0.495719
